"session","session_id","study_id","created","modified","ended","expired","remind_situation","situ_nerv","situ_rela","situ_care","situ_blue","situ_irri","situ_bala","situ_soci","situ_asse","situ_subo","situ_acti","situ_pass","situ_enth","situ_symp","situ_aloo","situ_kind","situ_poli","situ_susp","situ_trus","situ_orga","situ_tidy","situ_lazy","situ_dili","situ_thou","situ_reli","situ_arti","situ_curi","situ_conv","situ_trad","typical_week","suit_nerv","suit_rela","suit_care","suit_blue","suit_irri","suit_bala","suit_soci","suit_asse","suit_subo","suit_acti","suit_pass","suit_enth","suit_symp","suit_aloo","suit_kind","suit_poli","suit_susp","suit_trus","suit_orga","suit_tidy","suit_lazy","suit_dili","suit_thou","suit_reli","suit_arti","suit_curi","suit_conv","suit_trad","traits","selected_items","unclarity","ot_unclarity"
"M7iYNhNUHRFc1eb6qCgr1GreyM1Q3ZEK7hSJ6y2kzli-CT6176pdLc5IT-tkUXYr","829","15","2024-07-05 13:55:19","2024-07-05 14:02:46","2024-07-05 14:02:46","","its the mid of night , im alone in the dining room eating spicy chinese snack with some milk while scrooling on my phone because i coulnt fall asleep","1","9","1","1","2","2","1","5","5","6","2","3","1","8","1","1","2","2","2","2","9","1","8","1","1","2","5","2","I go to school and go home and wonder around Richmond's shopping mall. On occasion i would bike around the bike when its spring and summer time and watch the sunset by the seaside.","8","4","5","6","5","2","3","3","2","3","4","4","7","7","9","9","4","8","8","2","8","7","1","8","9","9","4","4","artistic,trustful,traditional,polite,relaxed,carefree,irritable,organized,diligent,thoughtless,active,reliable,subordinate,sociable,curious,balanced,tidy,nervous,suspicious,kind,lazy,enthusiastic,assertive,aloof,passive,conventional,blue,sympathetic","subordinate,aloof","13, 24","They sound too abstract to apply to my real life moments ( especially subordinate )thus I'm not good in English vocabulary "
"BpoWYPT9IYH8D8cKNkyRcIt6RbpS04fi7ZgqZhmjXgdKAyc7O9PrvVRoLwPDpP4U","842","15","2024-07-06 00:11:57","2024-07-06 00:22:53","2024-07-06 00:22:53","","I was at home with my dog and two cats. I was reading for leisure, fighting sleep, and intermittently scrolling through various things on my phone. ","1","10","9","1","2","8","1","1","2","1","8","7","6","3","5","5","1","5","6","6","7","2","2","5","1","8","5","1","I work mornings walking dogs on the beach and afternoons I walk dogs through hiking paths. I typically read for leisure as well as for my summer course most days of the week. I’ll generally get a beer or a margarita with my boyfriend and friends. I run errands and do household chores. Currently in the process of buying land and starting a business so there’s a lot of talking to my lawyer and realtor lately as well.","7","7","8","3","6","8","7","8","5","7","5","9","2","8","8","8","8","6","9","8","4","9","1","10","7","8","3","2","relaxed,thoughtless,artistic,carefree,assertive,curious,polite,trustful,nervous,irritable,lazy,balanced,blue,sympathetic,conventional,subordinate,aloof,passive,sociable,enthusiastic,reliable,suspicious,organized,traditional,diligent,active,kind,tidy","","",""
"rxdTWM86_JpyIrxeNHJFxaEUo7t7ZelvJ4P9InTM0lxk2tyciPsuCSmi_rkl57Eq","849","15","2024-07-06 04:03:25","2024-07-06 04:11:35","2024-07-06 04:11:35","","At home just finishing up reporting expenses in my room. Then went downstairs where my parents were and helped put away the dishes while discussing a bit about an argument that happened the night before and discussing about planning for an informal marriage celebration coming up","1","3","3","4","3","4","4","3","5","4","8","3","4","4","4","5","1","6","6","6","2","4","4","5","3","3","5","2","A typical week this summer in 2024 involves working, taking 2 online courses, fundraising for an internship, and being involved in a community in Vancouver while living in Richmond. A lot of interactions with people for fundraising and community fellowship and a lot of different tasks to do from work, classes, and fundraising.","6","4","4","4","6","3","5","3","4","6","6","4","8","3","8","6","1","7","9","6","2","7","5","8","4","4","6","5","artistic,diligent,polite,passive,balanced,aloof,curious,blue,carefree,trustful,active,sociable,relaxed,thoughtless,assertive,conventional,organized,lazy,tidy,enthusiastic,suspicious,irritable,nervous,kind,subordinate,traditional,reliable,sympathetic","balanced,conventional,traditional","5, 16, 26","I know what each word means by itself, but I find it hard to understand in the context of an adjective or feeling... how would I feel conventional or traditional? As in do my values align more traditionally/conventionally? For balanced, do you mean living a balanced life or feeling balanced as in neither happy nor sad? etc"
"S9drj6vt5svtwJ5slCQstbd1XD30AzcBtVuLoMQ8-xHHPmf_aD5cgYWLXyJo14ot","859","15","2024-07-06 09:14:07","2024-07-06 09:14:35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZSXKtSgKrgWAtgutipkomue4kS5T4cJG11WvN0sU8Q7_1sy80tO6NBSy3QNXXqMU","862","15","2024-07-06 09:14:42","2024-07-06 09:18:16","2024-07-06 09:18:17","","I was alone working on my laptop doing homework ","4","7","3","3","2","6","3","4","4","3","6","5","3","4","6","3","3","6","4","6","3","7","2","5","3","5","6","4","I go to work and interact with my coworkers who are also similar age as me. I spend most of time though at home where I interact with my family. I have two parents and two younger sisters. I also like to go out and play soccer once a week on Mondays and hang out with my teammates after the games. ","4","7","5","4","3","7","8","5","6","8","6","6","4","5","8","8","3","8","8","8","4","7","4","8","4","3","4","7","nervous,relaxed,curious,subordinate,sociable,kind,thoughtless,reliable,traditional,artistic,lazy,passive,enthusiastic,blue,assertive,polite,balanced,trustful,organized,active,diligent,suspicious,aloof,irritable,sympathetic,tidy,carefree,conventional","","",""
"V-QmP0raLLtcPml0SRCVkfBDqHksDNvlGF6h4EK9HFVnuM13qZBmtWw_ZAkwohBC","870","15","2024-07-06 21:06:54","2024-07-06 21:10:53","2024-07-06 21:10:53","","I was at work. Just arrived and started opening the store, vacuuming and turning on lights. I was not with anyone.","1","9","10","1","1","8","4","1","5","2","1","4","1","1","10","1","1","10","8","10","5","10","6","10","1","1","10","8","In a typical week I attend work at different jobs. I workout daily. I interact with friends, we like to go to the beach and read. I interact with horses and animals. I also attend classes!","8","6","6","4","7","4","8","4","6","9","5","7","6","3","8","10","4","7","8","6","1","8","2","6","3","7","4","6","conventional,blue,relaxed,sympathetic,balanced,carefree,nervous,tidy,trustful,reliable,irritable,lazy,diligent,enthusiastic,organized,polite,suspicious,active,thoughtless,artistic,assertive,traditional,sociable,aloof,subordinate,passive,curious,kind","traditional,subordinate","22, 25","I am unsure how these would apply to myself."
"DuFkMf7_fYZf2RYB0FagLoXIpUT6q7ixCCtvV5FoV9Xn5hxk9QlMFHxXP_W8FuUd","877","15","2024-07-06 21:19:22","2024-07-06 21:32:30","2024-07-06 21:32:30","","I was in my house by my self and keep deciding whether I should go out to study or stay at home to study.","7","3","5","6","6","3","6","2","7","6","5","5","6","6","4","5","8","3","3","3","6","6","1","3","4","7","6","3","On Monday and Wednesday, I am usually working in clinic, interacting with my colleagues and bosses. On Tuesday and Thursday, I usually have school in the morning then having dragon-boating practice in the evening. Friday and weekends are usually more flexible without work and school schedules.","6","7","5","5","3","8","8","4","3","9","3","8","6","3","7","7","6","7","4","7","6","5","5","6","5","6","5","3","irritable,suspicious,blue,enthusiastic,subordinate,conventional,organized,diligent,passive,sympathetic,active,nervous,carefree,sociable,thoughtless,lazy,kind,assertive,polite,curious,balanced,traditional,artistic,relaxed,aloof,tidy,trustful,reliable","conventional,diligent,polite,aloof,tidy,reliable","6, 8, 19, 25, 26, 28","I'm not used to using those terms to describe one's feelings."
"1n-8fuyf_I57ns1V1DxZTnV_9ODza70E5lFpUSp5q6pZ0s7NJvaqrwF0-3xEvRD8","879","15","2024-07-06 21:32:22","2024-07-06 21:39:01","2024-07-06 21:39:01","","An hour ago, I took a shower for about 45 minutes. After the shower, I had lunch myself I made avocado toast with eggs. ","1","10","1","1","1","1","1","1","1","6","1","5","1","1","5","1","1","1","1","8","1","1","1","1","1","1","6","1","In a typical week, I go to class for UBC where I'll meet up with my friends and stay to study for awhile. Then I usually work part-time for around 3 days a week. My free time I'll read or study.  ","4","3","4","5","4","6","7","5","3","6","3","6","7","5","6","7","1","7","6","7","4","6","4","6","3","6","5","3","active,suspicious,assertive,irritable,carefree,sociable,thoughtless,passive,sympathetic,polite,lazy,nervous,enthusiastic,curious,tidy,subordinate,balanced,trustful,kind,relaxed,traditional,conventional,diligent,artistic,blue,reliable,organized,aloof","subordinate,traditional,conventional,blue","16, 21, 22, 25","These words have different meanings to them depending on the person. E.g. subordinate could mean a lower class, or feeling inferior."
"d0nxrcouNeOAgEt-jcZf5bA--zcD_MeZN3fpkNl2b5WFfpQLKUtugefnQokYsGyO","888","15","2024-07-06 22:16:31","2024-07-06 22:20:51","2024-07-06 22:20:51","","I was sitting on the sofa to watch dramas","2","10","1","5","2","6","2","2","1","1","4","7","4","2","5","3","5","1","2","2","10","4","2","1","1","7","1","5","I go to school on Tuesday and Thursday, having part time jobs on Monday and Friday.","10","2","7","10","7","7","9","5","3","5","7","7","2","4","7","8","5","8","8","9","7","3","5","7","2","3","7","5","artistic,tidy,sympathetic,diligent,trustful,sociable,lazy,aloof,assertive,passive,active,thoughtless,balanced,relaxed,conventional,suspicious,subordinate,polite,organized,traditional,blue,kind,nervous,enthusiastic,curious,carefree,reliable,irritable","artistic,diligent,aloof,assertive,subordinate,carefree,reliable,irritable","1, 4, 8, 9, 17, 26, 27, 28","It’s hard to decide "
"bnuS_55U7o08knOsaXUbt_WkeCAgMS9AQTdMEmEF0AhAD7Lb4lezoeZK9oeLPU5Y","894","15","2024-07-06 23:24:12","2024-07-06 23:30:44","2024-07-06 23:30:44","","I was with my boyfriend and we went to a newly opened cafe that is near Fraser st. We ordered two matcha latte and studied there ","1","9","10","1","1","10","9","1","2","10","1","10","5","1","9","9","1","9","9","8","6","9","1","10","9","9","9","1","I usually go to campus and study at campus for few hours with my friends or boyfriend and go home and cook","1","8","9","1","1","9","8","5","1","8","7","7","8","8","9","9","1","10","9","7","9","9","10","10","2","3","9","9","thoughtless,traditional,trustful,conventional,carefree,aloof,relaxed,reliable,subordinate,active,organized,blue,assertive,passive,diligent,curious,sociable,sympathetic,irritable,balanced,lazy,enthusiastic,nervous,kind,polite,tidy,artistic,suspicious","","",""
"I9EkNlWJkq886oXTNRAzVRqKpglcn0p_W1KHQnF_rC-cnEKY9j7-91CU652PrgTb","900","15","2024-07-07 00:40:37","2024-07-07 00:49:45","2024-07-07 00:49:45","","I am at my home by myself try to figuring out the App that prof told us to download ","3","4","1","1","1","5","1","1","1","5","1","1","1","1","1","5","1","1","3","3","2","1","1","5","1","3","1","1","I will go to school on Tuesday and Thursday. The rest of the day will stay at home. Will go to the supermarket or costco on the weekend. Sometime go shopping, hang out with friends on Sat and eat dinner together.","5","3","1","3","1","6","5","1","5","5","2","4","3","3","6","6","4","6","7","5","4","6","2","6","3","4","4","3","assertive,irritable,blue,aloof,artistic,organized,kind,balanced,relaxed,nervous,passive,conventional,diligent,trustful,suspicious,active,carefree,reliable,polite,thoughtless,traditional,sociable,subordinate,lazy,tidy,sympathetic,enthusiastic,curious","conventional","12","I think conventional is that the normal rules that people do or people are not that open to new rules. I choose based on what I think ."
"0xOuMapDeSyPBlZFCF0iWHOJ7Dwi1FlJbQcBpF-ahSqGkpzxvSkFUF4scQWPM2dH","906","15","2024-07-07 05:01:23","2024-07-07 05:06:05","2024-07-07 05:06:05","","a hour ago, I was doing exam at my desk by myself.","9","4","8","4","4","7","5","6","8","5","7","7","10","6","8","8","6","7","9","7","3","6","5","8","7","8","6","4","I would go to a mall, with my friends, i would interact with my friends, also with salesperson.","3","10","10","5","7","9","8","9","6","9","5","10","8","8","7","10","8","10","9","7","4","8","7","10","8","9","9","5","kind,lazy,trustful,artistic,relaxed,organized,irritable,conventional,active,carefree,sympathetic,passive,sociable,suspicious,traditional,balanced,assertive,nervous,polite,aloof,curious,reliable,enthusiastic,tidy,blue,diligent,thoughtless,subordinate","irritable,aloof","7, 20","I have a bit knowledge in my mind, but i am not 100% sure"
"d7j2-PYcXj_HtagsdUq-2ARLHykRjaT_JjY_vr8hfIuEFf8IXOm9_gr4oRGuU_PG","917","15","2024-07-07 12:36:53","2024-07-07 12:46:06","2024-07-07 12:46:06","","I was lying down on the couch and scrolling through my phone while my mom was sitting near me and studying for her Korean class. I sat with my leg elevated because I recently injured it. ","1","6","4","6","3","1","3","1","3","1","7","1","1","3","3","3","1","1","1","2","10","1","1","1","1","1","3","1","In a typical week at home, I usually go out a few times a week to either see my friends or go to the mall/do activities with my family. I also exercise a few times a week, either by: doing dance exercises, floor workouts, or playing tennis. During my free time I'll either watch TV, laze around while scrolling through my phone, sing/play music, or play games with my little sister. When at home I mainly interact with my parents and little sister, and see my friends occasionally. ","5","8","4","7","6","4","5","5","4","4","5","5","5","3","6","6","3","6","3","3","8","3","6","4","5","4","5","2","polite,lazy,sympathetic,subordinate,aloof,blue,curious,nervous,kind,traditional,diligent,balanced,reliable,assertive,artistic,tidy,thoughtless,passive,active,suspicious,trustful,sociable,organized,relaxed,conventional,carefree,irritable,enthusiastic","aloof,conventional","5, 25","I wasn't sure what both of these words mean in the context of these questions. I understood aloof to mean something similar to 'carefree' and conventional to mean something similar to 'doing things that others do.' I wasn't 100% of the meaning though. "
"FIBdlFMCBTbAheGSaa1_IAFYHfx-hlnEUnh-mq-bm8ipVvAhk5Czthpj-JVOeJS9","923","15","2024-07-07 14:27:27","2024-07-07 14:32:59","2024-07-07 14:32:59","","I was at home eating dinner with my mom and her friends","8","2","4","3","4","5","6","3","4","2","2","1","5","3","8","9","3","7","7","7","8","4","4","5","3","4","5","6","I always take my dog to the dog park, walk with them. also make food for them at home","3","10","8","3","4","8","7","5","9","10","9","9","6","5","9","8","6","9","9","6","8","7","9","8","2","7","7","5","polite,sympathetic,blue,tidy,assertive,trustful,passive,relaxed,sociable,subordinate,reliable,aloof,enthusiastic,carefree,irritable,artistic,active,thoughtless,suspicious,kind,balanced,traditional,diligent,nervous,lazy,organized,curious,conventional","polite,blue,kind,nervous,lazy","1, 3, 20, 24, 25","i understand the words meaning but in some situation, the meaning could be different"
